ZIP,LAT,LNG
67631,39.01,-100.08
66217,39.01,-94.78
21114,39.01,-76.68
95722,39.01,-121.03
81507,39.01,-108.65
26152,39.01,-81.20
66614,39.01,-95.85
63389,39.01,-90.77
26164,39.01,-81.70
66542,39.01,-95.54
62037,39.01,-90.47
66050,39.01,-95.44
66605,39.01,-95.63
47434,39.01,-86.55
22066,39.01,-77.30
62088,39.01,-89.80
64136,39.01,-94.41
41076,39.01,-84.45
20164,39.01,-77.40
41059,39.01,-84.35
66216,39.01,-94.74
64133,39.01,-94.46
64113,39.01,-94.60
45686,39.01,-82.38
45171,39.01,-83.80
47265,39.01,-85.63
41018,39.01,-84.60
64015,39.02,-94.31
95415,39.02,-123.37
65274,39.02,-92.69
66052,39.02,-95.05
80921,39.02,-104.91
65231,39.02,-91.90
95912,39.02,-122.06
45760,39.02,-82.12
84652,39.02,-111.87
80832,39.02,-104.01
45102,39.02,-84.20
21409,39.02,-76.44
08242,39.02,-74.89
62019,39.02,-89.44
66611,39.02,-95.70
89423,39.02,-119.76
89411,39.02,-119.85
22645,39.02,-78.27
47042,39.02,-85.26
45640,39.02,-82.66
80863,39.02,-105.11
47424,39.02,-86.88
66203,39.02,-94.71
65202,39.02,-92.30
67455,39.02,-98.17
66218,39.02,-94.82
47865,39.02,-87.39
67422,39.02,-97.59
20903,39.02,-76.98
20901,39.02,-77.01
62473,39.02,-88.57
62418,39.02,-88.97
66202,39.02,-94.67
66044,39.02,-95.21
26138,39.02,-81.21
62458,39.02,-88.85
21636,39.03,-75.80
26276,39.03,-79.77
66622,39.03,-95.72
67482,39.03,-97.26
20895,39.03,-77.08
21405,39.03,-76.56
08251,39.03,-74.93
64071,39.03,-93.83
21032,39.03,-76.60
41017,39.03,-84.56
81503,39.03,-108.43
65250,39.03,-92.84
66226,39.03,-94.86
62077,39.03,-89.52
66205,39.03,-94.63
20854,39.03,-77.22
66621,39.03,-95.70
26250,39.03,-79.96
26342,39.03,-80.85
64130,39.03,-94.54
63333,39.03,-91.31
45613,39.03,-82.85
64110,39.03,-94.57
26271,39.03,-79.56
19946,39.03,-75.45
20896,39.04,-77.09
41099,39.04,-84.47
64112,39.04,-94.60
41085,39.04,-84.39
62479,39.04,-88.31
26452,39.04,-80.53
95736,39.04,-120.98
66604,39.04,-95.73
20130,39.04,-77.94
67748,39.04,-100.86
21054,39.04,-76.69
95961,39.04,-121.56
66612,39.04,-95.68
20147,39.04,-77.48
67747,39.04,-101.07
47848,39.04,-87.26
45155,39.04,-83.75
66607,39.04,-95.64
62014,39.04,-89.95
95950,39.04,-121.92
47441,39.04,-87.17
62012,39.04,-90.15
66507,39.05,-96.07
20902,39.05,-77.04
45661,39.05,-83.11
95453,39.05,-122.94
26321,39.05,-80.67
21012,39.05,-76.50
95692,39.05,-121.40
45642,39.05,-83.05
26851,39.05,-78.61
80908,39.05,-104.69
26801,39.05,-78.80
64129,39.05,-94.49
47465,39.05,-87.03
19979,39.05,-75.57
21617,39.05,-76.04
20705,39.05,-76.90
47223,39.05,-85.47
66615,39.05,-95.90
64055,39.05,-94.40
84621,39.05,-111.83
20852,39.05,-77.12
08247,39.05,-74.78
22663,39.05,-78.11
62006,39.05,-90.67
95631,39.05,-120.80
21113,39.05,-76.72
66501,39.05,-96.24
95443,39.05,-122.75
41080,39.05,-84.82
64037,39.05,-93.73
62091,39.06,-89.61
26143,39.06,-81.37
80827,39.06,-105.47
20708,39.06,-76.83
64111,39.06,-94.59
20165,39.06,-77.39
66603,39.06,-95.68
26178,39.06,-81.04
26148,39.06,-81.18
47247,39.06,-85.89
45255,39.06,-84.33
66103,39.06,-94.63
95957,39.06,-121.83
45245,39.06,-84.28
66606,39.06,-95.72
26283,39.06,-79.81
45154,39.06,-83.92
20175,39.06,-77.60
95423,39.06,-122.63
66526,39.06,-96.16
62017,39.07,-89.37
64128,39.07,-94.53
64109,39.07,-94.57
81643,39.07,-108.15
41014,39.07,-84.51
62093,39.07,-89.85
66012,39.07,-94.92
20904,39.07,-76.98
41011,39.07,-84.53
96141,39.07,-120.18
21640,39.07,-75.82
22620,39.07,-78.03
22655,39.07,-78.21
66616,39.07,-95.62
19962,39.07,-75.49
66106,39.07,-94.70
63347,39.07,-90.77
65320,39.07,-92.95
47458,39.07,-86.51
62411,39.07,-88.73
41071,39.07,-84.49
81501,39.07,-108.55
64057,39.07,-94.32
26169,39.07,-81.57
22646,39.07,-78.05
47001,39.07,-84.97
21056,39.07,-76.43
64052,39.07,-94.45
89413,39.07,-119.92
47861,39.07,-87.57
45230,39.07,-84.39
45172,39.07,-83.39
45741,39.08,-82.25
45646,39.08,-83.32
45743,39.08,-81.83
47273,39.08,-85.74
26443,39.08,-80.75
26338,39.08,-80.62
20851,39.08,-77.12
21146,39.08,-76.56
45176,39.08,-84.03
66608,39.08,-95.66
81504,39.08,-108.49
47023,39.08,-85.38
84525,39.08,-110.05
95466,39.08,-123.50
62085,39.08,-89.80
41075,39.08,-84.45
26260,39.08,-79.42
66073,39.08,-95.37
95993,39.08,-121.68
45775,39.08,-82.15
64074,39.08,-94.07
66111,39.08,-94.79
19934,39.08,-75.63
64108,39.08,-94.59
47403,39.09,-86.61
22641,39.09,-78.39
65321,39.09,-93.47
20135,39.09,-77.89
47032,39.09,-85.04
66105,39.09,-94.64
67648,39.09,-98.58
20906,39.09,-77.06
26818,39.09,-79.02
65264,39.09,-91.69
65340,39.09,-93.18
41016,39.09,-84.55
26833,39.09,-79.22
62069,39.09,-89.74
64127,39.09,-94.54
19964,39.09,-75.72
21108,39.09,-76.62
64126,39.09,-94.50
47882,39.09,-87.41
20850,39.09,-77.18
63370,39.09,-91.24
62009,39.09,-89.80
66442,39.09,-96.79
63384,39.09,-91.55
84523,39.09,-111.20
66429,39.09,-95.53
64102,39.09,-94.60
08202,39.10,-74.73
21661,39.10,-76.22
80133,39.10,-104.98
81526,39.10,-108.33
45103,39.10,-84.13
45051,39.10,-84.65
41048,39.10,-84.71
26325,39.10,-80.90
20707,39.10,-76.88
95949,39.10,-121.14
80132,39.10,-104.85
20724,39.10,-76.80
41073,39.10,-84.48
20853,39.10,-77.09
47401,39.10,-86.44
65255,39.10,-92.22
67658,39.10,-98.95
64101,39.10,-94.60
84622,39.10,-111.82
66118,39.10,-94.61
81646,39.10,-108.01
64021,39.10,-93.62
64105,39.10,-94.59
64106,39.10,-94.57
64097,39.10,-93.98
95987,39.11,-122.28
45203,39.11,-84.53
26269,39.11,-79.62
95903,39.11,-121.37
64125,39.11,-94.49
45204,39.11,-84.55
62433,39.11,-87.72
64124,39.11,-94.54
45238,39.11,-84.61
20755,39.11,-76.75
95432,39.11,-123.65
26238,39.11,-80.17
66102,39.11,-94.69
20866,39.11,-76.93
45769,39.11,-82.05
64053,39.11,-94.47
45202,39.11,-84.50
20905,39.11,-76.99
45205,39.11,-84.58
63377,39.11,-91.10
64054,39.11,-94.44
62079,39.11,-90.14
62052,39.11,-90.32
41074,39.11,-84.46
45621,39.11,-82.61
81520,39.11,-108.43
62031,39.11,-90.54
89705,39.11,-119.86
45226,39.11,-84.42
95713,39.11,-120.88
47232,39.11,-85.79
81251,39.11,-106.47
62023,39.11,-89.79
20141,39.11,-77.79
21644,39.11,-75.87
47459,39.11,-86.75
20878,39.11,-77.25
66517,39.11,-96.71
64056,39.11,-94.32
45692,39.11,-82.54
64001,39.11,-93.54
80830,39.11,-103.89
45244,39.11,-84.33
64123,39.11,-94.52
66112,39.11,-94.77
45214,39.12,-84.53
84643,39.12,-111.71
62032,39.12,-89.29
64050,39.12,-94.41
20837,39.12,-77.41
45233,39.12,-84.67
62401,39.12,-88.56
66101,39.12,-94.63
66086,39.12,-95.08
64016,39.12,-94.22
21122,39.12,-76.49
21144,39.12,-76.68
26378,39.12,-80.44
65256,39.12,-92.46
08210,39.12,-74.83
45160,39.12,-84.14
26327,39.12,-80.94
62047,39.12,-90.63
26133,39.12,-81.67
81506,39.12,-108.53
21623,39.12,-75.97
47031,39.12,-85.16
19902,39.13,-75.48
20701,39.13,-76.79
67751,39.13,-100.35
66514,39.13,-96.88
20868,39.13,-76.97
62011,39.13,-89.22
67649,39.13,-98.68
62481,39.13,-88.02
45206,39.13,-84.48
45219,39.13,-84.51
95464,39.13,-122.85
89701,39.13,-119.73
67737,39.13,-100.48
62089,39.13,-89.50
81521,39.13,-108.81
62467,39.13,-88.44
62049,39.13,-89.48
26823,39.13,-78.46
21607,39.13,-75.85
21649,39.13,-75.77
20874,39.13,-77.30
20855,39.13,-77.13
81612,39.13,-106.84
45208,39.13,-84.43
66617,39.13,-95.62
64120,39.14,-94.51
95482,39.14,-123.26
20763,39.14,-76.82
62432,39.14,-88.14
84656,39.14,-112.07
64066,39.14,-94.13
62033,39.14,-89.84
45690,39.14,-83.01
20723,39.14,-76.87
62080,39.14,-89.10
65248,39.14,-92.66
62413,39.14,-87.84
66618,39.14,-95.75
20158,39.14,-77.66
20880,39.14,-77.17
62685,39.14,-90.00
84636,39.14,-112.34
20877,39.14,-77.19
45001,39.14,-84.71
26292,39.14,-79.53
66539,39.14,-95.84
45207,39.14,-84.47
67467,39.14,-97.70
20860,39.14,-77.03
45225,39.14,-84.55
84516,39.14,-111.07
47471,39.14,-87.01
20899,39.14,-77.22
22602,39.14,-78.28
45052,39.14,-84.78
95717,39.14,-120.85
45145,39.15,-84.01
66115,39.15,-94.61
96145,39.15,-120.17
45772,39.15,-81.82
45220,39.15,-84.52
64116,39.15,-94.58
20861,39.15,-77.00
66104,39.15,-94.69
20832,39.15,-77.08
08243,39.15,-74.70
63359,39.15,-91.36
20794,39.15,-76.79
64088,39.15,-94.18
26362,39.15,-81.07
67673,39.15,-98.82
19953,39.15,-75.69
45229,39.15,-84.49
45209,39.15,-84.43
45227,39.15,-84.39
20759,39.15,-76.93
64067,39.15,-93.84
62030,39.15,-90.16
63343,39.15,-90.83
45211,39.16,-84.60
21077,39.16,-76.70
66007,39.16,-94.94
66502,39.16,-96.52
26416,39.16,-80.02
26150,39.16,-81.54
81611,39.16,-106.67
84634,39.16,-111.81
45174,39.16,-84.31
64161,39.16,-94.45
47201,39.16,-85.99
47438,39.16,-87.19
89702,39.16,-119.74
26385,39.16,-80.35
65232,39.16,-91.76
95458,39.16,-122.75
45695,39.16,-82.37
45133,39.16,-83.58
21061,39.16,-76.63
66533,39.16,-95.95
45212,39.16,-84.45
45248,39.16,-84.66
64117,39.16,-94.52
26845,39.16,-78.96
66109,39.17,-94.83
47025,39.17,-84.87
45217,39.17,-84.50
26755,39.17,-78.72
45150,39.17,-84.23
21060,39.17,-76.58
89703,39.17,-119.84
20132,39.17,-77.72
47405,39.17,-86.52
20879,39.17,-77.17
21076,39.17,-76.72
26731,39.17,-79.08
22611,39.17,-77.98
62445,39.17,-88.32
47037,39.17,-85.33
45624,39.17,-83.35
67458,39.17,-97.30
45223,39.17,-84.55
19904,39.17,-75.59
20129,39.17,-77.60
64150,39.17,-94.63
45118,39.17,-83.93
95982,39.17,-121.81
21046,39.17,-76.84
47283,39.17,-85.59
64058,39.17,-94.31
21240,39.17,-76.67
62414,39.17,-88.83
22601,39.17,-78.17
67418,39.17,-98.05
20777,39.17,-76.97
95977,39.18,-121.29
45033,39.18,-84.76
47406,39.18,-86.52
67487,39.18,-97.07
62056,39.18,-89.67
47448,39.18,-86.24
62436,39.18,-88.25
62478,39.18,-87.74
26161,39.18,-81.25
45213,39.18,-84.42
08246,39.18,-74.77
20862,39.18,-77.02
45776,39.18,-82.02
45158,39.18,-84.09
19901,39.18,-75.47
26287,39.18,-79.64
26421,39.18,-80.92
26411,39.18,-80.71
63387,39.18,-91.02
45634,39.18,-82.49
20176,39.18,-77.54
95493,39.18,-122.97
80106,39.19,-104.52
95463,39.19,-123.56
45232,39.19,-84.51
20839,39.19,-77.43
26714,39.19,-78.66
20886,39.19,-77.21
45243,39.19,-84.34
47855,39.19,-87.30
45710,39.19,-82.24
21668,39.19,-75.85
20841,39.19,-77.33
80118,39.19,-104.91
45672,39.19,-82.69
45237,39.19,-84.45
64036,39.19,-93.94
62461,39.19,-88.68
64022,39.19,-93.67
26180,39.19,-81.37
20197,39.20,-77.63
47849,39.20,-87.56
64017,39.20,-94.02
08248,39.20,-74.66
84665,39.20,-111.67
66506,39.20,-96.58
65339,39.20,-93.37
95945,39.20,-120.97
45111,39.20,-84.29
26408,39.20,-80.31
45002,39.20,-84.76
47879,39.20,-87.38
96146,39.20,-120.24
62063,39.20,-90.15
66512,39.20,-95.55
95410,39.20,-123.70
81624,39.20,-107.71
20842,39.20,-77.42
21620,39.20,-76.10
95714,39.20,-120.84
45216,39.20,-84.48
45224,39.20,-84.53
62051,39.20,-89.40
67657,39.20,-99.62
66066,39.20,-95.33
65265,39.20,-91.89
45239,39.20,-84.58
45673,39.20,-82.81
47034,39.20,-85.33
21075,39.20,-76.75
62054,39.20,-90.34
45142,39.20,-83.81
47022,39.20,-84.95
45147,39.21,-84.28
81654,39.21,-107.05
21052,39.21,-76.45
66070,39.21,-95.45
26142,39.21,-81.45
21044,39.21,-76.88
26865,39.21,-78.51
21045,39.21,-76.83
66054,39.21,-95.20
65284,39.21,-92.29
45612,39.21,-83.28
20833,39.21,-77.05
08230,39.21,-74.72
26451,39.21,-80.40
26808,39.21,-78.46
20876,39.21,-77.24
21090,39.21,-76.67
64096,39.21,-93.55
21226,39.21,-76.56
26181,39.21,-81.66
45236,39.21,-84.40
64119,39.21,-94.51
65254,39.21,-92.85
45041,39.21,-84.70
26707,39.21,-79.40
67663,39.21,-99.35
64118,39.21,-94.57
67651,39.21,-99.05
21029,39.21,-76.96
08324,39.21,-75.00
64151,39.22,-94.63
95946,39.22,-121.20
45247,39.22,-84.66
45122,39.22,-84.12
64092,39.22,-94.81
65330,39.22,-92.95
20838,39.22,-77.39
80835,39.22,-104.02
47244,39.22,-85.70
64152,39.22,-94.72
19936,39.22,-75.58
22656,39.22,-78.09
47404,39.22,-86.59
81615,39.22,-106.93
65240,39.22,-92.13
62015,39.22,-89.54
08314,39.22,-74.94
80432,39.22,-105.80
89706,39.22,-119.70
08321,39.22,-75.14
89402,39.22,-120.00
95901,39.22,-121.49
95975,39.22,-121.15
64077,39.22,-94.14
66536,39.23,-96.08
26405,39.23,-79.91
95485,39.23,-122.92
19955,39.23,-75.67
62065,39.23,-90.63
21225,39.23,-76.62
45723,39.23,-81.82
95701,39.23,-120.77
89403,39.23,-119.48
21219,39.23,-76.44
62431,39.23,-88.99
66407,39.23,-96.20
80440,39.23,-105.97
47408,39.23,-86.47
26337,39.23,-81.16
47203,39.23,-85.83
65349,39.23,-93.05
66547,39.23,-96.30
80461,39.23,-106.31
96140,39.23,-120.10
47427,39.23,-87.02
21628,39.23,-75.92
62477,39.23,-87.64
47041,39.23,-85.08
64158,39.23,-94.48
21036,39.23,-77.01
63344,39.24,-91.00
45215,39.24,-84.46
26349,39.24,-80.13
47431,39.24,-86.90
62462,39.24,-88.46
84513,39.24,-111.01
20882,39.24,-77.16
62422,39.24,-88.88
21227,39.24,-76.68
67452,39.24,-98.37
26101,39.24,-81.58
89450,39.24,-119.94
89451,39.24,-119.93
25446,39.24,-77.95
64072,39.24,-94.29
25414,39.24,-77.87
45242,39.24,-84.35
65280,39.24,-91.74
95604,39.24,-120.07
84540,39.24,-109.44
95427,39.24,-123.56
62094,39.25,-89.35
81623,39.25,-107.16
26852,39.25,-78.90
45231,39.25,-84.53
63352,39.25,-91.66
21737,39.25,-77.03
80456,39.25,-105.54
26739,39.25,-79.24
96148,39.25,-120.06
62027,39.25,-90.56
08327,39.25,-74.96
47850,39.25,-87.44
66043,39.25,-94.88
26716,39.25,-79.53
96143,39.25,-120.02
80135,39.25,-105.16
62630,39.25,-90.09
21250,39.26,-76.71
81505,39.26,-108.53
21043,39.26,-76.80
21651,39.26,-75.85
26347,39.26,-80.13
22637,39.26,-78.35
45140,39.26,-84.24
95456,39.26,-123.76
64068,39.26,-94.39
95953,39.26,-121.78
45030,39.26,-84.76
21790,39.26,-77.48
19938,39.26,-75.71
89428,39.26,-119.63
20871,39.26,-77.28
45735,39.26,-81.93
47858,39.26,-87.22
26323,39.26,-80.29
89704,39.26,-119.82
62428,39.26,-88.14
26456,39.26,-80.77
08226,39.26,-74.61
45218,39.26,-84.52
62045,39.26,-90.69
80834,39.26,-102.88
21222,39.26,-76.49
62081,39.26,-90.23
66503,39.27,-96.70
21230,39.27,-76.62
62553,39.27,-89.11
95932,39.27,-121.98
26435,39.27,-80.09
26424,39.27,-80.17
66535,39.27,-96.43
66440,39.27,-95.68
65243,39.27,-92.35
20180,39.27,-77.64
22603,39.27,-78.21
08316,39.27,-74.95
67436,39.27,-97.74
45162,39.27,-84.07
22624,39.27,-78.09
95715,39.27,-120.68
45252,39.27,-84.63
47468,39.27,-86.39
21777,39.27,-77.52
63330,39.27,-90.80
26761,39.27,-78.70
65285,39.27,-92.00
08270,39.27,-74.79
64155,39.27,-94.58
21228,39.27,-76.75
47429,39.27,-86.62
64156,39.27,-94.52
08349,39.27,-75.07
47841,39.27,-87.11
47869,39.27,-87.50
81524,39.27,-108.79
64153,39.27,-94.73
45251,39.27,-84.60
21224,39.27,-76.54
45249,39.28,-84.33
26425,39.28,-79.76
08329,39.28,-75.01
80104,39.28,-104.83
26104,39.28,-81.48
45241,39.28,-84.40
62444,39.28,-88.74
62463,39.28,-88.61
62468,39.28,-88.27
63345,39.28,-91.57
21042,39.28,-76.89
08223,39.28,-74.66
64157,39.28,-94.48
64154,39.28,-94.64
66418,39.28,-95.93
45617,39.28,-83.16
21738,39.28,-77.03
26720,39.28,-79.33
66048,39.28,-95.00
08345,39.28,-75.16
47226,39.28,-85.87
62626,39.28,-89.88
21223,39.28,-76.65
67485,39.28,-98.50
26711,39.28,-78.47
81656,39.28,-106.90
21229,39.28,-76.69
45240,39.28,-84.53
26330,39.29,-80.22
45651,39.29,-82.48
45698,39.29,-82.39
47460,39.29,-86.79
84642,39.29,-111.62
81525,39.29,-108.95
26426,39.29,-80.56
62420,39.29,-88.00
45742,39.29,-81.73
65257,39.29,-92.53
21231,39.29,-76.59
84630,39.29,-111.83
26415,39.29,-80.94
21221,39.29,-76.43
45246,39.29,-84.47
26346,39.29,-81.06
45148,39.29,-83.89
64035,39.29,-93.81
65230,39.29,-92.70
26704,39.29,-78.60
47006,39.29,-85.22
45107,39.29,-83.97
47866,39.29,-87.32
26743,39.29,-79.08
45647,39.29,-82.73
20872,39.29,-77.22
26422,39.29,-80.44
95955,39.29,-122.20
21201,39.29,-76.62
26184,39.29,-81.35
62016,39.30,-90.43
84728,39.30,-113.91
89319,39.30,-114.98
89440,39.30,-119.66
21202,39.30,-76.61
47280,39.30,-85.95
62070,39.30,-90.73
26436,39.30,-80.72
63334,39.30,-91.19
80836,39.30,-102.58
21794,39.30,-76.97
62560,39.30,-89.60
19977,39.30,-75.55
47246,39.30,-85.77
47464,39.30,-86.65
95918,39.30,-121.34
47060,39.30,-84.89
26301,39.30,-80.39
26710,39.30,-78.97
95979,39.30,-122.51
62075,39.30,-89.30
21205,39.30,-76.56
62442,39.30,-87.85
95460,39.31,-123.75
63382,39.31,-91.50
25432,39.31,-77.78
80805,39.31,-102.46
47240,39.31,-85.48
25425,39.31,-77.77
21710,39.31,-77.43
45681,39.31,-83.26
21217,39.31,-76.64
47035,39.31,-84.91
47263,39.31,-85.33
08348,39.31,-74.97
25413,39.31,-78.06
21216,39.31,-76.67
66531,39.31,-96.82
95724,39.31,-120.33
45701,39.31,-82.09
45601,39.31,-82.96
96161,39.31,-120.21
21678,39.31,-76.11
65344,39.31,-93.19
95470,39.31,-123.25
45146,39.31,-83.80
21650,39.31,-75.82
21716,39.31,-77.62
62447,39.31,-88.45
21213,39.32,-76.58
21645,39.32,-75.96
47455,39.32,-86.96
45714,39.32,-81.61
26757,39.32,-78.74
81642,39.32,-106.66
08403,39.32,-74.54
08244,39.32,-74.59
62053,39.32,-90.67
95728,39.32,-120.40
67733,39.32,-101.51
80116,39.32,-104.71
64167,39.32,-94.49
62438,39.32,-88.87
64165,39.32,-94.58
80807,39.32,-102.22
26440,39.32,-79.92
64166,39.32,-94.52
67659,39.32,-100.01
25438,39.32,-77.86
21207,39.32,-76.72
26705,39.32,-79.58
80420,39.32,-106.12
89429,39.32,-119.30
45766,39.33,-82.26
45014,39.33,-84.55
08402,39.33,-74.50
25430,39.33,-77.94
64024,39.33,-94.23
80828,39.33,-103.75
67466,39.33,-97.47
46164,39.33,-86.13
08311,39.33,-75.20
21797,39.33,-77.07
66097,39.33,-95.25
45039,39.33,-84.25
21723,39.33,-77.00
67432,39.33,-97.19
64164,39.33,-94.63
26105,39.33,-81.51
21211,39.33,-76.64
84537,39.33,-111.23
21218,39.33,-76.60
63336,39.33,-90.93
80861,39.33,-102.72
21754,39.33,-77.32
26369,39.33,-80.33
26717,39.33,-79.18
21635,39.33,-75.85
64085,39.33,-93.95
21244,39.33,-76.78
26404,39.34,-80.31
66422,39.34,-96.09
45159,39.34,-83.69
21163,39.34,-76.85
21206,39.34,-76.54
21717,39.34,-77.44
95948,39.34,-121.77
66088,39.34,-95.46
66020,39.34,-95.12
08406,39.34,-74.48
65278,39.34,-92.41
66509,39.34,-95.78
21237,39.34,-76.50
95986,39.34,-120.77
62076,39.34,-89.22
67632,39.34,-99.58
08221,39.34,-74.57
45132,39.34,-83.60
63339,39.34,-91.37
84649,39.34,-112.33
64163,39.34,-94.69
21251,39.34,-76.58
95962,39.34,-121.26
67735,39.34,-101.75
21215,39.35,-76.68
26438,39.35,-80.32
45069,39.35,-84.41
80804,39.35,-103.25
21104,39.35,-76.91
21220,39.35,-76.39
45135,39.35,-83.54
95959,39.35,-120.92
26354,39.35,-80.03
62465,39.35,-88.64
45123,39.35,-83.39
80425,39.35,-105.21
21770,39.35,-77.26
21667,39.35,-76.04
45040,39.35,-84.31
47802,39.35,-87.41
46160,39.35,-86.27
62469,39.35,-88.33
45152,39.35,-84.12
21214,39.35,-76.56
84627,39.35,-111.56
21758,39.35,-77.66
45778,39.35,-81.89
45053,39.35,-84.79
62083,39.35,-89.20
21704,39.35,-77.38
64668,39.36,-93.70
47433,39.36,-86.64
62538,39.36,-89.52
64633,39.36,-93.48
62649,39.36,-90.07
26170,39.36,-81.17
47833,39.36,-86.98
45034,39.36,-84.24
64079,39.36,-94.79
67642,39.36,-99.84
21210,39.36,-76.63
21755,39.36,-77.57
66419,39.36,-95.60
62572,39.36,-89.70
08225,39.36,-74.53
62044,39.36,-90.22
26444,39.36,-79.77
80109,39.36,-104.90
80101,39.37,-104.02
95420,39.37,-123.80
45780,39.37,-82.13
45654,39.37,-82.38
26361,39.37,-80.32
21703,39.37,-77.47
21239,39.37,-76.59
21610,39.37,-76.07
66027,39.37,-94.91
21212,39.37,-76.61
26134,39.37,-81.29
64060,39.37,-94.36
80117,39.37,-104.34
46124,39.37,-85.93
25442,39.37,-77.83
45065,39.37,-84.21
08319,39.37,-74.81
67445,39.37,-97.82
46181,39.37,-86.17
47016,39.37,-84.89
67650,39.37,-100.10
67743,39.37,-101.25
21209,39.37,-76.67
26187,39.37,-81.45
21133,39.37,-76.82
26817,39.37,-78.40
67740,39.37,-100.37
45622,39.38,-82.49
21930,39.38,-75.89
45015,39.38,-84.57
22625,39.38,-78.31
08332,39.38,-75.02
08401,39.38,-74.45
47234,39.38,-85.77
67473,39.38,-98.74
65246,39.38,-93.00
95935,39.38,-121.19
80470,39.38,-105.32
25428,39.38,-78.02
62571,39.38,-88.96
21208,39.38,-76.72
26366,39.38,-80.33
47846,39.38,-87.19
25420,39.38,-78.12
19734,39.38,-75.65
45724,39.38,-81.80
08320,39.39,-75.16
89521,39.39,-119.69
89511,39.39,-119.88
64084,39.39,-94.07
80818,39.39,-103.48
67478,39.39,-97.94
62098,39.39,-90.30
08232,39.39,-74.52
65282,39.39,-91.82
45784,39.39,-81.68
08234,39.39,-74.62
21236,39.39,-76.48
84518,39.39,-110.88
67625,39.39,-99.69
21550,39.39,-79.39
47871,39.39,-87.30
43152,39.39,-82.62
21162,39.39,-76.41
66449,39.39,-96.86
95469,39.39,-123.05
21010,39.39,-76.29
45628,39.39,-83.20
47036,39.39,-85.25
64639,39.39,-93.22
21234,39.39,-76.53
21718,39.39,-77.63
21252,39.39,-76.61
64089,39.39,-94.56
21771,39.39,-77.16
26448,39.39,-80.52
67701,39.40,-101.06
62440,39.40,-88.27
26386,39.40,-80.41
08323,39.40,-75.37
80815,39.40,-103.06
62557,39.40,-89.10
45113,39.40,-83.99
62441,39.40,-87.70
62672,39.40,-89.80
95970,39.40,-122.06
26431,39.40,-80.30
45719,39.40,-82.13
08317,39.40,-74.83
67420,39.40,-98.09
21784,39.40,-76.97
84635,39.40,-112.72
21204,39.40,-76.63
84528,39.40,-111.08
81621,39.40,-106.80
67741,39.40,-101.99
26726,39.40,-78.99
95960,39.40,-121.03
26320,39.40,-80.81
21913,39.40,-75.87
26410,39.40,-79.81
81630,39.41,-108.57
47840,39.41,-87.06
21705,39.41,-77.41
25405,39.41,-77.96
80107,39.41,-104.57
21128,39.41,-76.45
95917,39.41,-121.76
21538,39.41,-79.22
21774,39.41,-77.27
47272,39.41,-85.62
47868,39.41,-86.90
62565,39.41,-88.80
21286,39.41,-76.57
62355,39.41,-90.78
25444,39.41,-78.52
45013,39.41,-84.65
65270,39.41,-92.39
84521,39.42,-110.76
